0.24;0.5;0.35;0.5;0.5;14.46
0.17;0.5;0.36;0.5;0.46;13.8
0.06;0.5;0.26;0.5;0.47;13.65
0.06;0.5;0.26;0.5;0.5;13.58
0.33;0.5;0.36;0.5;0.5;14.55
0.32;0.49;0.37;0.5;0.46;13.93
0.19;0.5;0.3;0.5;0.46;13.8
0.14;0.5;0.3;0.5;0.5;13.97
0.06;0.5;0.23;0.5;0.46;13.77
0.04;0.5;0.19;0.5;0.5;13.17
0.26;0.5;0.34;0.5;0.47;14.6
0.27;0.5;0.38;0.5;0.5;14.6
0.21;0.49;0.42;0.5;0.49;14.48
0.13;0.48;0.43;0.5;0.47;14.47
0.1;0.48;0.41;0.5;0.5;14.42
0.08;0.5;0.32;0.5;0.48;13.99
0.07;0.49;0.35;0.5;0.5;14.02
0.76;0.5;0.26;0.5;0.5;14.3
0.63;0.5;0.28;0.5;0.5;14.69
0.34;0.5;0.31;0.5;0.46;14.58
0.17;0.5;0.35;0.5;0.5;14.7
0.19;0.49;0.38;0.5;0.5;14.33
0.14;0.49;0.42;0.5;0.5;14.51
0.05;0.5;0.34;0.5;0.47;14.25
0.07;0.49;0.33;0.51;0.49;14.06
0.07;0.5;0.26;0.5;0.5;13.69
0.07;0.5;0.26;0.5;0.5;14.13
0.13;0.5;0.33;0.5;0.5;14.51
0.29;0.5;0.36;0.5;0.46;14.29
0.26;0.5;0.37;0.51;0.45;14.45
0.24;0.48;0.42;0.5;0.47;14.57
0.13;0.48;0.41;0.5;0.5;14.51
0.14;0.5;0.37;0.52;0.45;14.45
0.05;0.49;0.36;0.5;0.48;14.02
0.05;0.49;0.32;0.5;0.5;13.58
0.67;0.5;0.26;0.53;0.38;13.32
0.38;0.5;0.19;0.5;0.44;13.01
0.41;0.48;0.24;0.5;0.43;13.36
0.07;0.5;0.21;0.5;0.46;13.84
0.15;0.5;0.32;0.5;0.5;14.44
0.14;0.5;0.33;0.5;0.46;14.34
0.04;0.5;0.32;0.5;0.48;13.92
0.06;0.5;0.29;0.5;0.5;14.02
0.65;0.5;0.29;0.5;0.46;14.08
0.52;0.5;0.28;0.5;0.5;14.09
0.37;0.5;0.29;0.5;0.5;14.25
0.4;0.5;0.31;0.5;0.45;13.63
0.27;0.5;0.23;0.52;0.41;14.17
0.26;0.49;0.38;0.5;0.47;13.63
0.25;0.5;0.23;0.5;0.44;13.47
0.08;0.5;0.16;0.5;0.46;13.2
0.08;0.5;0.16;0.5;0.5;13.58
0.41;0.44;0.22;0.5;0.41;13.46
0.41;0.47;0.21;0.5;0.41;13.47
0.42;0.5;0.2;0.5;0.42;13.47
0.39;0.5;0.2;0.5;0.42;13.44
0.36;0.5;0.12;0.5;0.44;13.54
0.2;0.48;0.18;0.5;0.5;13.59
0.13;0.5;0.1;0.5;0.5;13.17
0.4;0.5;0.37;0.5;0.5;14.66
0.33;0.49;0.38;0.5;0.46;14.24
0.24;0.5;0.35;0.5;0.5;14.46
0.17;0.5;0.36;0.5;0.46;14.35
0.12;0.5;0.35;0.5;0.5;14.42
0.08;0.5;0.32;0.5;0.48;13.58
0.08;0.5;0.23;0.5;0.5;14.02
0.29;0.5;0.34;0.5;0.5;14.64
0.12;0.5;0.38;0.51;0.46;14.48
0.14;0.49;0.41;0.5;0.49;14.73
0.13;0.5;0.39;0.51;0.48;14.33
0.14;0.49;0.42;0.5;0.5;14.51
0.05;0.5;0.33;0.51;0.46;14.29
0.07;0.49;0.34;0.5;0.49;14.38
0.06;0.5;0.33;0.52;0.48;13.69
0.07;0.5;0.26;0.5;0.5;14.13
0.62;0.49;0.36;0.5;0.46;14.2
0.38;0.5;0.33;0.52;0.43;13.82
0.48;0.48;0.29;0.5;0.5;14.44
0.49;0.5;0.31;0.5;0.46;14.42
0.31;0.5;0.37;0.5;0.47;14.24
0.13;0.5;0.34;0.5;0.5;14.54
0.17;0.5;0.36;0.5;0.47;13.85
0.18;0.5;0.31;0.5;0.5;14.08
0.16;0.5;0.31;0.5;0.5;14.42
0.07;0.5;0.31;0.51;0.45;14.33
0.06;0.49;0.33;0.5;0.49;13.75
0.09;0.5;0.26;0.5;0.47;13.59
0.12;0.48;0.28;0.5;0.5;13.69
0.09;0.5;0.26;0.52;0.41;13.25
0.11;0.5;0.28;0.5;0.44;13.19
0.11;0.5;0.25;0.53;0.42;13.75
0.11;0.48;0.28;0.5;0.44;13.57
0.09;0.46;0.28;0.5;0.44;13.59
0.05;0.48;0.23;0.5;0.46;14
0.07;0.48;0.3;0.5;0.5;14.19
0.03;0.5;0.27;0.5;0.5;13.17
0.09;0.49;0.4;0.5;0.5;14.16
0.01;0.5;0.31;0.5;0.5;13.67
0.06;0.5;0.31;0.5;0.46;13.69
0.03;0.5;0.29;0.5;0.48;14.09
0.05;0.49;0.37;0.5;0.47;13.53
0.03;0.5;0.25;0.5;0.48;13.4
0.07;0.5;0.25;0.5;0.47;13.64
0.04;0.5;0.17;0.5;0.48;13.55
0.19;0.5;0.17;0.5;0.5;13.55
0.22;0.49;0.4;0.51;0.46;14.6
0.21;0.49;0.42;0.5;0.49;14.66
0.13;0.5;0.39;0.51;0.46;14.48
0.13;0.49;0.41;0.5;0.49;14.42
0.05;0.48;0.4;0.5;0.48;14.35
0.04;0.48;0.37;0.5;0.5;13.75
0.09;0.5;0.26;0.5;0.47;13.14
0.15;0.5;0.15;0.5;0.5;13.69
0.5;0.44;0.27;0.5;0.5;13.85
0.36;0.5;0.36;0.5;0.45;14.12
0.39;0.49;0.37;0.5;0.46;14.32
0.29;0.49;0.36;0.5;0.46;14.29
0.17;0.5;0.36;0.5;0.46;14.36
0.1;0.5;0.38;0.5;0.5;14.42
0.05;0.5;0.32;0.5;0.46;14.22
0.03;0.5;0.25;0.5;0.5;13.14
0.06;0.49;0.33;0.52;0.45;13.74
0.06;0.5;0.29;0.5;0.47;13.89
0.05;0.5;0.33;0.5;0.47;13.89
0.05;0.5;0.32;0.51;0.46;13.55
0.07;0.5;0.28;0.5;0.46;13.77
0.09;0.5;0.25;0.5;0.5;13.8
0.63;0.5;0.21;0.5;0.5;13.66
0.44;0.5;0.22;0.5;0.44;14.23
0.22;0.5;0.31;0.5;0.5;14.51
0.07;0.5;0.35;0.5;0.48;14.21
0.06;0.49;0.37;0.5;0.5;14.13
0.17;0.5;0.33;0.5;0.47;14.14
0.14;0.5;0.37;0.5;0.47;14.67
0.15;0.5;0.38;0.51;0.47;14.42
0.11;0.48;0.44;0.5;0.48;14.54
0.15;0.49;0.39;0.51;0.48;14.47
0.05;0.48;0.38;0.5;0.48;14.11
0.05;0.5;0.34;0.5;0.5;13.58
0.27;0.47;0.3;0.5;0.5;13.44
0.31;0.5;0.33;0.5;0.43;13.6
0.26;0.48;0.3;0.5;0.45;13.74
0.24;0.49;0.33;0.5;0.45;14.17
0.17;0.5;0.37;0.5;0.47;14.51
0.14;0.5;0.38;0.5;0.48;14.5
0.11;0.5;0.38;0.5;0.48;14.12
0.03;0.49;0.38;0.5;0.48;14.4
0.12;0.48;0.42;0.51;0.47;14.36
0.04;0.48;0.39;0.5;0.49;14.23
0.06;0.49;0.33;0.52;0.45;13.92
0.04;0.48;0.22;0.5;0.5;13.17
0.03;0.48;0.38;0.5;0.5;13.76
0.07;0.49;0.34;0.5;0.46;13.98
0.06;0.5;0.35;0.5;0.47;14.38
0.06;0.5;0.33;0.52;0.48;14.21
0.06;0.49;0.37;0.5;0.5;14.13
0.76;0.49;0.36;0.5;0.5;14.62
0.56;0.47;0.39;0.5;0.46;14.66
0.33;0.49;0.38;0.5;0.46;14.24
0.15;0.5;0.35;0.5;0.47;14.13
0.14;0.5;0.35;0.5;0.5;14.35
0.12;0.5;0.35;0.5;0.5;14.42
0.08;0.5;0.32;0.5;0.48;13.58
0.08;0.5;0.23;0.5;0.5;14.02
0.47;0.5;0.34;0.5;0.46;14.43
0.28;0.49;0.39;0.5;0.47;14.35
0.23;0.5;0.39;0.5;0.5;14.53
0.16;0.49;0.4;0.5;0.47;14.05
0.05;0.5;0.3;0.5;0.48;13.95
0.05;0.5;0.3;0.5;0.5;13.58
0.65;0.49;0.36;0.5;0.46;14.41
0.41;0.5;0.32;0.5;0.45;13.99
0.3;0.5;0.31;0.5;0.5;14.23
0.23;0.5;0.31;0.5;0.45;14.08
0.07;0.5;0.25;0.5;0.47;13.2
0.08;0.5;0.16;0.5;0.5;13.58
0.21;0.5;0.37;0.5;0.47;14.65
0.24;0.5;0.4;0.5;0.5;14.6
0.21;0.49;0.42;0.5;0.49;14.48
0.13;0.48;0.43;0.5;0.47;14.47
0.1;0.48;0.41;0.5;0.5;14.42
0.08;0.5;0.32;0.5;0.48;13.99
0.07;0.49;0.35;0.5;0.5;14.02
0.41;0.5;0.32;0.5;0.45;14.53
0.21;0.49;0.37;0.51;0.44;14.34
0.22;0.48;0.43;0.51;0.47;14.6
0.13;0.49;0.42;0.5;0.47;14.29
0.04;0.49;0.38;0.5;0.48;14.18
0.05;0.5;0.36;0.5;0.5;14.05
0.45;0.5;0.31;0.5;0.5;14.59
0.24;0.49;0.41;0.5;0.47;14.28
0.15;0.49;0.38;0.5;0.47;14.2
0.05;0.5;0.34;0.5;0.48;14.03
0.05;0.5;0.32;0.5;0.5;13.58
0.5;0.47;0.28;0.5;0.5;13.46
0.53;0.47;0.3;0.5;0.41;13.75
0.43;0.48;0.27;0.5;0.42;13.82
0.38;0.5;0.24;0.5;0.43;13.79
0.18;0.5;0.15;0.5;0.5;14.18
0.04;0.48;0.27;0.5;0.5;14.02
0.1;0.48;0.26;0.5;0.5;13.45
0.59;0.5;0.26;0.5;0.5;14.65
0.55;0.5;0.33;0.5;0.5;14.87
0.55;0.5;0.34;0.5;0.47;14.41
0.41;0.5;0.32;0.5;0.45;13.99
0.3;0.5;0.31;0.5;0.5;14.23
0.23;0.5;0.31;0.5;0.45;13.47
0.19;0.5;0.23;0.5;0.5;13.73
0.15;0.5;0.15;0.5;0.45;13.33
0.2;0.5;0.1;0.5;0.5;13.24
0.43;0.5;0.31;0.5;0.49;14.45
0.24;0.48;0.42;0.5;0.47;14.57
0.14;0.48;0.42;0.5;0.47;14.45
0.05;0.49;0.37;0.5;0.48;14.03
0.05;0.5;0.32;0.5;0.5;13.58
0.15;0.5;0.35;0.5;0.5;14.71
0.28;0.49;0.4;0.5;0.5;14.63
0.14;0.5;0.37;0.5;0.47;14.05
0.17;0.5;0.34;0.5;0.47;14.43
0.18;0.5;0.35;0.5;0.48;14.42
0.16;0.5;0.35;0.52;0.45;14.12
0.03;0.49;0.38;0.5;0.48;14.4
0.12;0.48;0.42;0.51;0.47;14.36
0.04;0.48;0.39;0.5;0.48;14.18
0.03;0.47;0.28;0.5;0.5;13.17
0.17;0.5;0.29;0.5;0.5;14.39
0.19;0.5;0.29;0.5;0.5;13.85
0.06;0.5;0.27;0.5;0.47;13.65
0.08;0.5;0.25;0.5;0.5;14.05
0.69;0.47;0.42;0.5;0.5;14.94
0.52;0.49;0.36;0.5;0.5;14.42
0.31;0.5;0.37;0.5;0.5;14.55
0.32;0.49;0.37;0.5;0.46;14.46
0.17;0.5;0.36;0.5;0.46;13.8
0.06;0.5;0.26;0.5;0.47;13.65
0.06;0.5;0.26;0.5;0.5;13.58
0.26;0.49;0.41;0.5;0.49;14.74
0.13;0.5;0.39;0.51;0.46;14.41
0.18;0.48;0.43;0.5;0.48;14.6
0.14;0.49;0.4;0.51;0.48;14.48
0.13;0.49;0.41;0.5;0.49;14.42
0.11;0.48;0.44;0.5;0.48;14.54
0.15;0.49;0.39;0.51;0.48;14.08
0.16;0.5;0.31;0.5;0.5;14.42
0.08;0.5;0.32;0.5;0.48;13.99
0.07;0.49;0.35;0.5;0.5;14.02
0.37;0.5;0.28;0.5;0.5;14.64
0.25;0.5;0.35;0.5;0.47;14.22
0.26;0.5;0.38;0.5;0.48;14.64
0.12;0.5;0.38;0.51;0.46;14.48
0.14;0.49;0.41;0.5;0.49;14.43
0.05;0.5;0.3;0.5;0.5;14.22
0.08;0.48;0.28;0.5;0.5;14.21
0.08;0.49;0.28;0.5;0.5;14.21
0.06;0.49;0.37;0.5;0.5;14.13
0.38;0.5;0.32;0.5;0.5;14.72
0.32;0.5;0.35;0.5;0.5;14.91
0.29;0.49;0.41;0.5;0.5;14.63
0.25;0.5;0.37;0.5;0.47;14.53
0.24;0.5;0.4;0.5;0.5;14.64
0.12;0.5;0.38;0.51;0.46;14.48
0.14;0.49;0.41;0.5;0.49;14.73
0.13;0.5;0.39;0.51;0.48;14.43
0.13;0.5;0.4;0.5;0.5;14.51
0.05;0.5;0.33;0.51;0.46;14.29
0.07;0.49;0.34;0.5;0.49;13.77
0.09;0.5;0.25;0.5;0.47;13.77
0.07;0.5;0.25;0.5;0.47;13.64
0.04;0.5;0.17;0.5;0.48;13.55
0.19;0.5;0.17;0.5;0.5;13.55
0.81;0.5;0.26;0.5;0.5;14.45
0.7;0.5;0.29;0.5;0.5;14.2
0.6;0.5;0.3;0.5;0.46;14.09
0.37;0.5;0.29;0.5;0.46;13.99
0.19;0.5;0.31;0.5;0.46;13.85
0.06;0.5;0.27;0.5;0.47;13.65
0.08;0.5;0.25;0.5;0.5;14.05
0.43;0.5;0.35;0.5;0.47;14.58
0.5;0.5;0.34;0.5;0.47;14.68
0.74;0.49;0.36;0.5;0.46;15.21
0.67;0.49;0.39;0.5;0.5;14.82
0.49;0.5;0.31;0.5;0.46;14.42
0.31;0.5;0.37;0.5;0.5;14.55
0.32;0.49;0.37;0.5;0.46;14.46
0.16;0.5;0.35;0.5;0.5;14.51
0.14;0.5;0.37;0.52;0.45;14.45
0.12;0.49;0.4;0.5;0.49;14.36
0.04;0.48;0.39;0.5;0.48;14.18
0.03;0.47;0.28;0.5;0.5;13.17
0.23;0.5;0.28;0.5;0.5;14.05
0.08;0.5;0.22;0.5;0.5;13.29
0.11;0.48;0.2;0.5;0.44;13.8
0.07;0.5;0.29;0.51;0.45;13.67
0.09;0.47;0.36;0.5;0.47;14.25
0.07;0.49;0.33;0.51;0.49;14.06
0.07;0.5;0.26;0.5;0.5;13.69
0.07;0.5;0.26;0.5;0.5;14.13
0.44;0.5;0.36;0.5;0.5;14.67
0.27;0.49;0.41;0.5;0.49;14.45
0.24;0.48;0.42;0.5;0.47;14.57
0.14;0.48;0.42;0.5;0.47;14.2
0.12;0.5;0.38;0.5;0.5;14.34
0.05;0.49;0.33;0.5;0.5;14.46
0.04;0.49;0.36;0.5;0.5;13.63
0.08;0.5;0.25;0.5;0.5;13.69
